timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
03:43,9;32;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;68,45018005;0,828977704;64,76014709;0,915049076;0,454070031;133967;3,769298315
03:43,9;33;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;70,47970581;0,876174212;63,96063995;0,99861151;0,527508198;133967;3,769298315
03:43,9;34;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;71,2177124;0,825798571;65,31365204;0,996324658;0,439630232;133967;3,769298315
03:43,9;35;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;65,86715698;0,90486294;67,89668274;0,908594131;0,402355808;133967;3,769298315
03:43,9;36;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;59,77859497;1,015654445;64,2681427;1,102243543;0,377130094;133967;3,769298315
03:43,9;37;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;71,03321075;0,893346786;60,63960648;1,041535258;0,539003586;133967;3,769298315
03:43,9;38;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;70,29520416;0,917183757;61,13161087;1,128025293;0,527520573;133967;3,769298315
03:43,9;39;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;70,84870911;1,032004118;65,62115479;0,938569605;0,497887876;133967;3,769298315
03:43,9;40;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;63,2841301;0,978173494;64,57564545;1,236302257;0,438194205;133967;3,769298315
03:43,9;41;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;62,17712021;0,980703652;63,22263336;1,041334271;0,473130631;133967;3,769298315
03:44,0;42;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;72,87822723;0,8133021;61,19311142;1,050815701;0,602393311;133967;3,769298315
03:44,0;43;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;76,56826782;0,776497781;69,00369263;0,914330542;0,603883304;133967;3,769298315
03:44,0;44;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;73,98523712;0,96801883;72,44772339;0,801577985;0,553246329;133967;3,769298315
03:44,0;45;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;77,85977936;0,689032018;68,38868713;1,22590363;0,614948135;133967;3,769298315
03:44,0;46;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;70,11070251;0,840706825;71,8327179;0,844005406;0,571884391;133967;3,769298315
03:44,0;47;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;73,98523712;0,85571897;66,29766083;0,963251829;0,600644496;133967;3,769298315
03:44,0;48;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;75,46125031;0,818304539;69,31119537;0,918135703;0,618495052;133967;3,769298315
03:44,0;49;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;78,96678925;0,686745882;72,01721954;0,82473892;0,626833395;133967;3,769298315
03:44,0;50;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;76,93727112;0,67241919;73,55474091;0,755082726;0,611324499;133967;3,769298315
03:44,0;51;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;76,01475525;0,712746263;70,84870911;0,795367718;0,612455716;133967;3,769298315
03:44,0;52;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,07379913;0,744765162;74,0467453;0,765390158;0,64776696;133967;3,769298315
03:44,0;53;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;80,62730408;0,770296752;76,81427002;0,703558028;0,657256776;133967;3,769298315
03:44,0;54;-;-;gat_cos||gin||gat_generalized_linear||skip||skip||skip||l_concat;79,88929749;0,721158624;77,12177277;0,741134584;0,650193582;133967;3,769298315
