timestamp;epoch;genotype_normal;genotype_reduce;genotype_full;clean_acc;clean_loss;train_acc;train_loss;f1;params;total_time_sec
2025-12-15T13:31:03.478388;16;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};64,9;1,053204058;65,496;1,581692793;0,641198263;3,385666;247,2816615
2025-12-15T13:35:11.325316;17;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};66,55;1,046782399;66,77;1,564938785;0,66173482;3,385666;247,8432951
2025-12-15T13:39:19.865306;18;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};67,99;0,937083925;66,596;1,562253611;0,660658507;3,385666;248,5366263
2025-12-15T13:43:26.490175;19;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};67,09;0,951108334;67,46;1,551844068;0,656063944;3,385666;246,584594
2025-12-15T13:47:34.442355;20;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};68,9;0,953485242;67,574;1,547031892;0,682855823;3,385666;247,9484878
2025-12-15T13:51:40.751956;21;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};66,88;1,003281161;67,992;1,539523285;0,669088554;3,385666;246,269222
2025-12-15T13:55:48.493302;22;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,15;0,869108806;68,562;1,529901196;0,702868368;3,385666;247,7377093
2025-12-15T13:59:55.759303;23;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};68,98;0,909588239;68,61;1,525932503;0,67493553;3,385666;247,2256567
2025-12-15T14:04:03.843123;24;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};64,85;0,984560176;69,106;1,520758142;0,649301586;3,385666;248,08025
2025-12-15T14:08:12.391256;25;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73;0,827878369;69,57;1,514449253;0,728821659;3,385666;248,5444353
2025-12-15T14:12:20.833028;26;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,48;0,879933694;70,028;1,509843446;0,713164522;3,385666;248,4018083
2025-12-15T14:16:29.091338;27;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,04;0,874302041;69,93;1,505084152;0,703239068;3,385666;248,2547216
2025-12-15T14:20:37.151573;28;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};70,93;0,918373901;70,302;1,500080438;0,714895622;3,385666;248,0567029
2025-12-15T14:24:44.760902;29;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,14;0,804805076;70,634;1,491963926;0,726974123;3,385666;247,6057994
2025-12-15T14:28:52.888756;30;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};71,41;0,878603685;70,6;1,488494968;0,712257754;3,385666;248,0876265
2025-12-15T14:33:01.430539;31;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};68,9;0,927089302;71,186;1,484900578;0,681600844;3,385666;248,5383797
2025-12-15T14:37:08.957567;32;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};67,97;0,945741068;71,38;1,482681803;0,683538061;3,385666;247,5236046
2025-12-15T14:41:16.514671;33;-;-;{'op': tensor([[1., 0., 0.], [0., 1., 0.], [0., 1., 0.], [0., 1., 0.], [1., 0., 0.]]), 'edge': [tensor([[0., 1.]]), tensor([[0., 0., 1.]]), tensor([[0., 1., 0., 0.]]), tensor([[0., 0., 0., 1., 0.]])]};73,36;0,802430306;71,894;1,477890825;0,726246997;3,385666;247,5537679
